time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.13327497617567408,0.11302826631728556,11.31962512464102,0.0898605837574813,0.05498517660007973,0.0,-0.3598854086191738,0.391326823086148,2.173711794394407,0.1476745778547482,0.028626995313751857,0.0,457.447493987775,456.62719890679483,457.1111443448182,458.3866746823319
1.2600000000000007,-0.15586955285109977,0.1381555442821431,11.450362207123696,0.09896088860008057,0.056503288774577776,0.0,-0.3934129550166028,0.44703981140136073,2.1840708794876442,0.1586525490918001,0.01764814263819333,0.0,414.5131422906217,413.54740347400224,412.703324955782,413.694565556791
1.3200000000000007,-0.1809771406211804,0.1676325753676905,11.590037600338603,0.10807313839986854,0.0575777196613565,0.0,-0.4436142247145523,0.5366766701201804,2.4710335178762737,0.13272815097047977,0.018420260921544657,0.0,498.5513818730889,498.60768566604463,500.11623156182435,498.2430432871881
1.3800000000000008,-0.20892434310757446,0.2023367989898559,11.743432354612844,0.11607384861659487,0.058941800336275385,0.0,-0.48807972320598986,0.6209766212980632,2.6416023115439398,0.13455021519453447,0.030205305947898952,0.0,465.87717532542166,466.79772075490985,466.64135649024,466.7990026295774
1.4400000000000008,-0.23961949741807242,0.24236981572044475,11.907796424967573,0.12398024413045228,0.06038295911387337,0.0,-0.5352608529837752,0.7143172823968148,2.8365686489905944,0.12555090374638528,0.007262472825288031,0.0,474.65953120121895,472.8956179343491,476.37353089302206,475.69954723087125
1.5000000000000009,-0.27309209694089454,0.288015233127074,12.082485044540292,0.13137817007027408,0.060583833876869164,0.0,-0.5805080799793035,0.8079508435705105,2.9858520987871406,0.1183695232550094,-0.0059327505200745785,0.0,462.7871869997928,461.7473536923032,462.9712991079699,462.41902205802853
1.560000000000001,-0.3092278119564815,0.33932143262990655,12.265225639128618,0.13877712654709384,0.05993606297955001,0.0,-0.6239485698786267,0.9029588290379144,3.1050322904723067,0.1317155624929176,-0.022930688800777747,0.0,454.6197054616116,453.25577107378535,454.2016560886556,455.2840458857226
1.620000000000001,-0.3481017909458171,0.39683330235574243,12.457555936819158,0.14650126230525373,0.05819370430903881,0.0,-0.6716410423132372,1.0149187843233112,3.3052313215263167,0.12199505034375192,-0.04549796542915681,0.0,480.8174517626104,479.1044126655742,480.0184961187946,479.2940440641484
1.680000000000001,-0.3897000538075745,0.4610087559782008,12.66031481663417,0.1536233709392807,0.05540348719517407,0.0,-0.7146425169311901,1.12496505079883,3.4527923919864234,0.11114041584674321,-0.048594153348198874,0.0,465.0668164853313,464.823052440342,466.64321349956066,465.8069833542252
1.740000000000001,-0.4336371433619878,0.5314344053026643,12.868672100279348,0.16033458387523947,0.052243774310668734,0.0,-0.7496415787920135,1.2231367157657724,3.4921869828202037,0.1132417489167359,-0.062376839758788306,0.0,433.65621673553494,432.49490995809543,432.4163111270863,432.6047729504579
1.8000000000000012,-0.4794467190081123,0.6073562111766783,13.076197648144717,0.16724955799628027,0.048220591092115406,0.0,-0.7770598806883281,1.308129345476101,3.425415346760013,0.1189865784752384,-0.07859059586660488,0.0,398.07763045187284,396.5869887378544,396.7028674484564,397.24364685160066
1.8600000000000012,-0.5269722420806919,0.6889626563033211,13.282516814418097,0.17481542722761922,0.04355754795291933,0.0,-0.8066950371262902,1.4127147584993305,3.451650122955344,0.13746288504040954,-0.07602677152697548,0.0,429.6178509980076,429.8301607664117,427.29762363562713,428.88481399553785
1.9200000000000013,-0.576193992129493,0.7769940909841884,13.490445087379664,0.1837613492930661,0.03849125191905678,0.0,-0.833598080168107,1.5224082503328615,3.4790102369389766,0.1657019810940021,-0.11207132275659297,0.0,431.2903656143325,428.2281693643431,428.73250463621724,431.14630016037154
1.9800000000000013,-0.6270560415965218,0.8723980725755289,13.703316551613229,0.19346219458567848,0.03209181449637555,0.0,-0.8610812061003161,1.6586607501171278,3.6160004877905685,0.15211121660379803,-0.097586059590139,0.0,464.5660043382993,465.6909270679488,466.04366529465574,465.00357750033044
2.0400000000000014,-0.6792441980110404,0.9750112159131507,13.918456034834929,0.20255152909441332,0.026590743164144115,0.0,-0.8780886870377708,1.7624858631377793,3.5553090327501784,0.1502159562153916,-0.08193138125832433,0.0,400.6323577802031,402.04514208373627,402.6016454720907,402.45434638989474
